category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
MISSING_TARGET,28,0,2,12 28,12,0,6000,1,67,,12 28
MISSING_TARGET,,1,1,9,9,0,6000,1,60,,9
MISSING_TARGET,13,2,3,6 13 30,6,1,6000,1,88,,6 13 30
SUCCESS,35,3,6,11 35 40 48 65 68,11,3,6000,1,68,5,11 35 40 48 65 68
MISSING_TARGET,,4,1,21,21,0,6000,1,75,,21
MISSING_TARGET,17,5,5,1 17 27 35 40,1,2,6000,1,67,,1 17 27 35 40
MISSING_TARGET,35,6,2,23 35,23,1,6000,1,74,,23 35
MISSING_TARGET,32,7,2,19 32,19,1,6000,1,87,,19 32
SRC_MISMATCH_NO_TARGET,13,8,3,13 30,5,1,6000,1,64,,5 13 30
SRC_MISMATCH,28,9,10,28 37 40 48 57 59 64 67 71,26,5,6000,1,71,9,26 28 37 40 48 57 59 64 67 71
SRC_MISMATCH,31,10,7,31 37 40 48 57 70,25,5,6000,1,70,6,25 31 37 40 48 57 70
MISSING_TARGET,,11,1,17,17,0,6000,1,69,,17
MISSING_TARGET,31,12,2,20 31,20,1,6000,1,71,,20 31
SRC_MISMATCH,27,13,8,27 35 40 48 57 66 69,0,4,6000,1,69,7,0 27 35 40 48 57 66 69
SRC_MISMATCH,28,14,6,28 37 40 48 65,26,3,6000,1,65,5,26 28 37 40 48 65
SRC_MISMATCH_NO_TARGET,13,15,2,13,2,0,6000,1,66,,2 13
SRC_MISMATCH_NO_TARGET,28,16,3,28 37,26,1,6000,1,74,,26 28 37
MISSING_TARGET,35,17,4,23 35 40 48,23,3,6000,1,89,,23 35 40 48
MISSING_TARGET,13,18,3,7 13 28,7,0,6000,1,84,,7 13 28
MISSING_TARGET,31,19,2,20 31,20,1,6000,1,80,,20 31
MISSING_TARGET,18,20,4,14 18 32 34,14,2,6000,1,79,,14 18 32 34
SRC_MISMATCH_NO_TARGET,28,21,7,28 37 40 48 50 52,26,5,6000,1,61,,26 28 37 40 48 50 52
MISSING_TARGET,25,22,3,18 25 31,18,1,6000,1,85,,18 25 31
SRC_MISMATCH,29,23,7,29 35 40 48 57 70,22,4,6000,1,70,6,22 29 35 40 48 57 70
MISSING_TARGET,,24,1,4,4,0,6000,1,68,,4
MISSING_TARGET,31,25,2,20 31,20,1,6000,1,83,,20 31
SUCCESS,37,26,9,28 37 40 48 57 59 64 67 71,28,5,6000,1,71,8,28 37 40 48 57 59 64 67 71
SUCCESS,35,27,7,27 35 40 48 57 59 78,27,5,6000,1,78,6,27 35 40 48 57 59 78
