category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
SRC_MISMATCH_INVALID_EDGE,21,0,9,21 28 52 61 67 28 34 46,12,3,8000,1,67,5,12 21 28 52 61 67 28 34 46
SRC_MISMATCH_INVALID_EDGE,19,1,25,19 55 40 44 50 33 44 37 44 29 43 50 52 42 45 49 50 52 80 47 50 52 80 81,9,19,8000,1,60,,9 19 55 40 44 50 33 44 37 44 29 43 50 52 42 45 49 50 52 80 47 50 52 80 81
SRC_MISMATCH_NO_TARGET,24,2,2,24,6,0,8000,1,88,,6 24
SRC_MISMATCH_INVALID_EDGE,35,3,13,35 49 50 62 66 53 56 62 66 24 42 54,11,7,8000,1,68,,11 35 49 50 62 66 53 56 62 66 24 42 54
SRC_MISMATCH_INVALID_EDGE,49,4,7,49 52 61 63 74 75,21,2,8000,1,75,6,21 49 52 61 63 74 75
SRC_MISMATCH_NO_TARGET,15,5,9,15 19 26 41 61 64 65 74,1,1,8000,1,67,,1 15 19 26 41 61 64 65 74
SRC_MISMATCH,29,6,6,29 37 43 68 74,23,2,8000,1,74,5,23 29 37 43 68 74
SRC_MISMATCH_INVALID_EDGE,44,7,5,44 71 75 77,19,1,8000,1,87,,19 44 71 75 77
SRC_MISMATCH_INVALID_EDGE,35,8,23,35 57 71 28 53 57 60 63 52 60 57 60 10 15 17 29 36 40 44 53 56 60,5,11,8000,1,64,,5 35 57 71 28 53 57 60 63 52 60 57 60 10 15 17 29 36 40 44 53 56 60
SRC_MISMATCH_INVALID_EDGE,38,9,5,38 43 62 67,26,2,8000,1,71,,26 38 43 62 67
SRC_MISMATCH_INVALID_EDGE,31,10,7,31 41 45 53 63 70,25,4,8000,1,70,6,25 31 41 45 53 63 70
SRC_MISMATCH_NO_TARGET,19,11,2,19,17,0,8000,1,69,,17 19
SRC_MISMATCH_INVALID_EDGE,45,12,10,45 66 71 12 27 37 40 49 60,20,4,8000,1,71,3,20 45 66 71 12 27 37 40 49 60
SRC_MISMATCH_INVALID_EDGE,24,13,22,24 43 47 59 66 69 60 63 66 54 58 60 63 66 54 58 60 63 66 72 80,0,7,8000,1,69,6,0 24 43 47 59 66 69 60 63 66 54 58 60 63 66 54 58 60 63 66 72 80
SRC_MISMATCH_INVALID_EDGE,40,14,7,40 44 53 57 64 43,26,5,8000,1,65,,26 40 44 53 57 64 43
SRC_MISMATCH_INVALID_EDGE,30,15,8,30 27 35 40 45 66 72,2,4,8000,1,66,6,2 30 27 35 40 45 66 72
SRC_MISMATCH_INVALID_EDGE,57,16,6,57 66 74 42 74,26,2,8000,1,74,3,26 57 66 74 42 74
SRC_MISMATCH_INVALID_EDGE,35,17,7,35 57 89 66 78 89,23,2,8000,1,89,3,23 35 57 89 66 78 89
SRC_MISMATCH_INVALID_EDGE,29,18,16,29 31 37 72 79 60 70 85 33 46 47 57 64 67 71,7,6,8000,1,84,,7 29 31 37 72 79 60 70 85 33 46 47 57 64 67 71
SRC_MISMATCH_INVALID_EDGE,69,19,2,69,20,0,8000,1,80,,20 69
SRC_MISMATCH_INVALID_EDGE,42,20,5,42 63 50 52,14,3,8000,1,79,,14 42 63 50 52
SRC_MISMATCH_INVALID_EDGE,57,21,5,57 51 61 40,26,3,8000,1,61,3,26 57 51 61 40
SRC_MISMATCH_INVALID_EDGE,25,22,11,25 28 78 43 14 18 36 43 54 67,18,4,8000,1,85,,18 25 28 78 43 14 18 36 43 54 67
SRC_MISMATCH_INVALID_EDGE,35,23,9,35 89 29 35 43 45 56 64,22,5,8000,1,70,,22 35 89 29 35 43 45 56 64
SRC_MISMATCH_INVALID_EDGE,34,24,25,34 42 59 88 19 32 34 42 14 18 9 15 17 18 25 31 34 11 19 25 26 28 38 51,4,10,8000,1,68,,4 34 42 59 88 19 32 34 42 14 18 9 15 17 18 25 31 34 11 19 25 26 28 38 51
SRC_MISMATCH_INVALID_EDGE,47,25,11,47 79 28 41 61 67 71 80 83 79,20,2,8000,1,83,9,20 47 79 28 41 61 67 71 80 83 79
SRC_MISMATCH_INVALID_EDGE,42,26,5,42 49 66 80,28,2,8000,1,71,,28 42 49 66 80
