category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
SRC_MISMATCH,24,0,7,24 27 28 37 58 67,12,2,14000,1,67,6,12 24 27 28 37 58 67
SRC_MISMATCH,29,1,6,29 36 41 52 60,9,3,14000,1,60,5,9 29 36 41 52 60
SRC_MISMATCH_NO_TARGET,24,2,8,24 27 35 40 45 53 57,6,5,14000,1,88,,6 24 27 35 40 45 53 57
SRC_MISMATCH,17,3,6,17 27 37 43 68,11,2,14000,1,68,5,11 17 27 37 43 68
SRC_MISMATCH,24,4,4,24 35 75,21,1,14000,1,75,3,21 24 35 75
SRC_MISMATCH,17,5,7,17 27 28 37 58 67,1,2,14000,1,67,6,1 17 27 28 37 58 67
SRC_MISMATCH,24,6,8,24 35 58 61 64 65 74,23,2,14000,1,74,7,23 24 35 58 61 64 65 74
SRC_MISMATCH,32,7,7,32 38 39 43 82 87,19,4,14000,1,87,6,19 32 38 39 43 82 87
SRC_MISMATCH,7,8,7,7 13 30 56 59 64,5,3,14000,1,64,6,5 7 13 30 56 59 64
SRC_MISMATCH,28,9,8,28 37 40 45 56 57 71,26,5,14000,1,71,7,26 28 37 40 45 56 57 71
SRC_MISMATCH,33,10,7,33 44 53 56 57 70,25,5,14000,1,70,6,25 33 44 53 56 57 70
SRC_MISMATCH,27,11,9,27 28 37 43 54 58 60 69,17,4,14000,1,69,8,17 27 28 37 43 54 58 60 69
SRC_MISMATCH,31,12,8,31 37 40 45 56 57 71,20,6,14000,1,71,7,20 31 37 40 45 56 57 71
SRC_MISMATCH,24,13,10,24 27 28 37 43 47 57 60 69,0,4,14000,1,69,9,0 24 27 28 37 43 47 57 60 69
SRC_MISMATCH,41,14,4,41 51 65,26,2,14000,1,65,3,26 41 51 65
SRC_MISMATCH,24,15,11,24 27 28 37 40 48 57 60 63 66,2,4,14000,1,66,10,2 24 27 28 37 40 48 57 60 63 66
SRC_MISMATCH,41,16,6,41 47 56 59 74,26,4,14000,1,74,5,26 41 47 56 59 74
SRC_MISMATCH,24,17,5,24 43 82 89,23,1,14000,1,89,4,23 24 43 82 89
SRC_MISMATCH,9,18,8,9 29 35 40 49 75 84,7,3,14000,1,84,7,7 9 29 35 40 49 75 84
SRC_MISMATCH_INVALID_EDGE,80,19,2,80,20,0,14000,1,80,1,20 80
SRC_MISMATCH,34,20,5,34 56 78 79,14,2,14000,1,79,4,14 34 56 78 79
SRC_MISMATCH,28,21,7,28 37 43 47 56 61,26,4,14000,1,61,6,26 28 37 43 47 56 61
SRC_MISMATCH_NO_TARGET,37,22,5,37 40 42 59,18,4,14000,1,85,,18 37 40 42 59
SRC_MISMATCH,35,23,8,35 40 44 53 56 57 70,22,6,14000,1,70,7,22 35 40 44 53 56 57 70
SRC_MISMATCH,19,24,8,19 25 26 28 37 43 68,4,2,14000,1,68,7,4 19 25 26 28 37 43 68
SRC_MISMATCH,26,25,5,26 48 50 83,20,2,14000,1,83,4,20 26 48 50 83
SRC_MISMATCH,37,26,7,37 40 45 56 57 71,28,5,14000,1,71,6,28 37 40 45 56 57 71
SRC_MISMATCH_INVALID_EDGE,28,27,3,28 78,27,0,14000,1,78,2,27 28 78
SRC_MISMATCH,28,28,5,28 37 43 82,16,2,14000,1,82,4,16 28 37 43 82
SRC_MISMATCH,37,29,4,37 57 78,29,2,14000,1,78,3,29 37 57 78
SRC_MISMATCH,24,30,8,24 27 37 43 47 50 83,2,4,14000,1,83,7,2 24 27 37 43 47 50 83
SRC_MISMATCH,43,31,5,43 47 57 78,10,3,14000,1,78,4,10 43 47 57 78
SRC_MISMATCH_NO_TARGET,25,32,7,25 31 37 40 42 59,19,5,14000,1,85,,19 25 31 37 40 42 59
