category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
SRC_MISMATCH_NO_TARGET,57,0,5,57 59 64 80,12,2,12000,1,67,,12 57 59 64 80
SRC_MISMATCH_INVALID_EDGE,29,1,4,29 1 14,9,0,12000,1,60,,9 29 1 14
SRC_MISMATCH_INVALID_EDGE,80,2,4,80 66 72,6,0,12000,1,88,,6 80 66 72
SRC_MISMATCH_NO_TARGET,17,3,6,17 19 42 63 75,11,1,12000,1,68,,11 17 19 42 63 75
SRC_MISMATCH_NO_TARGET,57,4,3,57 66,21,1,12000,1,75,,21 57 66
SRC_MISMATCH_INVALID_EDGE,10,5,2,10,1,0,12000,1,67,,1 10
SRC_MISMATCH_INVALID_EDGE,57,6,11,57 68 75 7 10 33 66 68 74 75,23,2,12000,1,74,9,23 57 68 75 7 10 33 66 68 74 75
SRC_MISMATCH_INVALID_EDGE,32,7,7,32 51 65 81 87 89,19,2,12000,1,87,5,19 32 51 65 81 87 89
SRC_MISMATCH_NO_TARGET,19,8,4,19 42 61,5,1,12000,1,64,,5 19 42 61
SRC_MISMATCH_INVALID_EDGE,51,9,5,51 65 80 80,26,1,12000,1,71,,26 51 65 80 80
SRC_MISMATCH_INVALID_EDGE,40,10,7,40 43 32 49 50 82,25,5,12000,1,70,,25 40 43 32 49 50 82
SRC_MISMATCH_INVALID_EDGE,40,11,6,40 45 49 73 56,17,4,12000,1,69,,17 40 45 49 73 56
SRC_MISMATCH,31,12,4,31 61 71,20,1,12000,1,71,3,20 31 61 71
SRC_MISMATCH_INVALID_EDGE,37,13,9,37 58 73 29 36 43 57 66,0,5,12000,1,69,,0 37 58 73 29 36 43 57 66
SRC_MISMATCH_INVALID_EDGE,56,14,5,56 61 64 65,26,1,12000,1,65,4,26 56 61 64 65
SRC_MISMATCH_INVALID_EDGE,24,15,5,24 55 27 46,2,2,12000,1,66,,2 24 55 27 46
SRC_MISMATCH_INVALID_EDGE,47,16,12,47 57 60 64 65 48 57 59 64 65 74,26,5,12000,1,74,11,26 47 57 60 64 65 48 57 59 64 65 74
SRC_MISMATCH_INVALID_EDGE,29,17,5,29 36 62 89,23,1,12000,1,89,4,23 29 36 62 89
SRC_MISMATCH_INVALID_EDGE,9,18,10,9 29 43 47 50 72 75 60 69,7,3,12000,1,84,,7 9 29 43 47 50 72 75 60 69
SRC_MISMATCH_INVALID_EDGE,37,19,13,37 57 60 69 76 17 27 28 47 50 69 76,20,4,12000,1,80,,20 37 57 60 69 76 17 27 28 47 50 69 76
SRC_MISMATCH_INVALID_EDGE,78,20,10,78 79 17 27 48 65 67 62 85,14,1,12000,1,79,2,14 78 79 17 27 48 65 67 62 85
SRC_MISMATCH_INVALID_EDGE,41,21,6,41 58 61 27 58,26,3,12000,1,61,3,26 41 58 61 27 58
SRC_MISMATCH_INVALID_EDGE,25,22,10,25 31 37 44 64 67 64 65 85,18,3,12000,1,85,9,18 25 31 37 44 64 67 64 65 85
SRC_MISMATCH_INVALID_EDGE,43,23,5,43 47 57 74,22,3,12000,1,70,,22 43 47 57 74
SRC_MISMATCH_INVALID_EDGE,14,24,33,14 39 65 68 14 34 39 58 60 64 65 38 50 52 61 64 65 72 41 47 50 52 60 72 78 79 73 76 80 79 34 46,4,13,12000,0,68,4,4 14 39 65 68 14 34 39 58 60 64 65 38 50 52 61 64 65 72 41 47 50 52 60 72 78 79 73 76 80 79 34 46
SRC_MISMATCH_INVALID_EDGE,65,25,7,65 80 56 63 80 83,20,1,12000,1,83,6,20 65 80 56 63 80 83
SRC_MISMATCH_NO_TARGET,38,26,2,38,28,1,12000,1,71,,28 38
SRC_MISMATCH_INVALID_EDGE,46,27,5,46 55 65 86,27,2,12000,1,78,,27 46 55 65 86
SRC_MISMATCH_NO_TARGET,34,28,8,34 39 47 50 76 80 89,16,4,12000,1,82,,16 34 39 47 50 76 80 89
SRC_MISMATCH_INVALID_EDGE,58,29,6,58 61 13 26 39,29,2,12000,1,78,,29 58 61 13 26 39
SRC_MISMATCH_INVALID_EDGE,37,30,9,37 43 69 64 72 74 83 86,2,2,12000,1,83,7,2 37 43 69 64 72 74 83 86
SRC_MISMATCH_INVALID_EDGE,23,31,6,23 50 66 67 78,10,1,12000,1,78,5,10 23 50 66 67 78
SRC_MISMATCH_INVALID_EDGE,42,32,5,42 53 81 87,19,2,12000,1,85,,19 42 53 81 87
SRC_MISMATCH_INVALID_EDGE,69,33,3,69 89,14,0,12000,1,69,1,14 69 89
SRC_MISMATCH_INVALID_EDGE,42,34,6,42 63 66 65 68,18,1,12000,1,68,5,18 42 63 66 65 68
SRC_MISMATCH_NO_TARGET,47,35,4,47 66 84,0,1,12000,1,75,,0 47 66 84
SRC_MISMATCH_INVALID_EDGE,36,36,14,36 60 71 36 40 65 67 71 82 60 69 76 82,24,3,12000,1,66,,24 36 60 71 36 40 65 67 71 82 60 69 76 82
SRC_MISMATCH_INVALID_EDGE,35,37,5,35 46 74 83,13,2,12000,1,83,4,13 35 46 74 83
SRC_MISMATCH_INVALID_EDGE,33,38,3,33 71,10,1,12000,1,71,2,10 33 71
SRC_MISMATCH_INVALID_EDGE,22,39,33,22 49 60 63 75 30 49 73 75 84 79 28 37 44 53 63 75 84 8 11 22 29 36 40 45 52 61 75 84 54 80 73,9,11,12000,0,84,10,9 22 49 60 63 75 30 49 73 75 84 79 28 37 44 53 63 75 84 8 11 22 29 36 40 45 52 61 75 84 54 80 73
SRC_MISMATCH_INVALID_EDGE,25,40,5,25 40 72 85,19,1,12000,1,72,3,19 25 40 72 85
SRC_MISMATCH_INVALID_EDGE,44,41,4,44 58 60,11,2,12000,1,61,,11 44 58 60
SRC_MISMATCH_INVALID_EDGE,78,42,17,78 80 82 30 66 67 66 68 74 75 26 35 58 60 63 75,3,3,12000,1,82,3,3 78 80 82 30 66 67 66 68 74 75 26 35 58 60 63 75
SRC_MISMATCH_INVALID_EDGE,77,43,3,77 86,4,0,12000,1,86,2,4 77 86
SRC_MISMATCH,28,44,5,28 47 57 70,16,2,12000,1,70,4,16 28 47 57 70
SRC_MISMATCH_INVALID_EDGE,42,45,4,42 72 77,12,1,12000,1,77,3,12 42 72 77
SRC_MISMATCH_INVALID_EDGE,20,46,11,20 33 70 81 32 40 48 50 80 81,16,5,12000,1,81,4,16 20 33 70 81 32 40 48 50 80 81
SRC_MISMATCH_INVALID_EDGE,81,47,6,81 68 76 81 87,4,0,12000,1,87,5,4 81 68 76 81 87
SRC_MISMATCH_INVALID_EDGE,78,48,2,78,28,0,12000,1,78,1,28 78
SRC_MISMATCH_NO_TARGET,24,49,5,24 35 49 60,21,2,12000,1,63,,21 24 35 49 60
SRC_MISMATCH_INVALID_EDGE,45,50,10,45 52 60 64 34 39 43 60 64,24,5,12000,1,64,4,24 45 52 60 64 34 39 43 60 64
SRC_MISMATCH_INVALID_EDGE,29,51,7,29 37 42 54 71 79,1,3,12000,1,79,6,1 29 37 42 54 71 79
SRC_MISMATCH_INVALID_EDGE,41,52,4,41 56 61,8,2,12000,1,60,,8 41 56 61
SRC_MISMATCH_INVALID_EDGE,34,53,3,34 84,18,1,12000,1,84,2,18 34 84
SRC_MISMATCH_INVALID_EDGE,20,54,8,20 37 42 45 63 66 72,9,3,12000,1,67,,9 20 37 42 45 63 66 72
SRC_MISMATCH_INVALID_EDGE,35,55,8,35 46 68 80 81 72 80,23,2,12000,1,81,5,23 35 46 68 80 81 72 80
SRC_MISMATCH_NO_TARGET,17,56,7,17 29 43 47 65 74,6,2,12000,1,78,,6 17 29 43 47 65 74
SRC_MISMATCH_INVALID_EDGE,41,57,8,41 52 80 76 49 67 78,27,3,12000,1,80,3,27 41 52 80 76 49 67 78
SRC_MISMATCH_INVALID_EDGE,41,58,10,41 56 57 68 60 63 52 60 87,9,4,12000,1,69,,9 41 56 57 68 60 63 52 60 87
SRC_MISMATCH_INVALID_EDGE,40,59,8,40 48 62 66 72 80 79,16,2,12000,1,79,7,16 40 48 62 66 72 80 79
SRC_MISMATCH_NO_TARGET,40,60,2,40,17,1,12000,1,85,,17 40
SRC_MISMATCH_INVALID_EDGE,78,61,11,78 31 37 43 47 56 62 62 65 69,28,5,12000,1,67,,28 78 31 37 43 47 56 62 62 65 69
SRC_MISMATCH_INVALID_EDGE,78,62,3,78 89,26,0,12000,1,62,,26 78 89
SRC_MISMATCH_INVALID_EDGE,69,63,3,69 76,14,0,12000,1,76,2,14 69 76
SRC_MISMATCH,40,64,8,40 43 47 50 62 66 74,0,4,12000,1,74,7,0 40 43 47 50 62 66 74
SRC_MISMATCH_INVALID_EDGE,28,65,7,28 34 56 47 56 61,16,4,12000,1,61,6,16 28 34 56 47 56 61
SRC_MISMATCH_INVALID_EDGE,81,66,2,81,7,0,12000,1,81,1,7 81
