category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
SRC_MISMATCH,24,0,7,24 27 28 37 58 67,12,2,10000,1,67,6,12 24 27 28 37 58 67
SRC_MISMATCH,29,1,4,29 36 60,9,1,10000,1,60,3,9 29 36 60
SRC_MISMATCH_NO_TARGET,24,2,8,24 27 35 40 45 53 63,6,4,10000,1,88,,6 24 27 35 40 45 53 63
SRC_MISMATCH,17,3,7,17 27 28 37 43 68,11,2,10000,1,68,6,11 17 27 28 37 43 68
SRC_MISMATCH,24,4,4,24 35 75,21,1,10000,1,75,3,21 24 35 75
SRC_MISMATCH,24,5,7,24 27 28 37 58 67,1,2,10000,1,67,6,1 24 27 28 37 58 67
SRC_MISMATCH,24,6,5,24 35 68 74,23,1,10000,1,74,4,23 24 35 68 74
SRC_MISMATCH,25,7,5,25 31 82 87,19,1,10000,1,87,4,19 25 31 82 87
SRC_MISMATCH,7,8,10,7 17 27 28 38 39 58 60 64,5,3,10000,1,64,9,5 7 17 27 28 38 39 58 60 64
SRC_MISMATCH,28,9,4,28 37 71,26,1,10000,1,71,3,26 28 37 71
SRC_MISMATCH,31,10,3,31 70,25,1,10000,1,70,2,25 31 70
SRC_MISMATCH,27,11,6,27 28 37 43 69,17,2,10000,1,69,5,17 27 28 37 43 69
SRC_MISMATCH_INVALID_EDGE,66,12,3,66 71,20,0,10000,1,71,2,20 66 71
SRC_MISMATCH,24,13,8,24 27 28 37 40 43 69,0,3,10000,1,69,7,0 24 27 28 37 40 43 69
SRC_MISMATCH,41,14,4,41 51 65,26,2,10000,1,65,3,26 41 51 65
SRC_MISMATCH_NO_TARGET,24,15,7,24 27 28 37 40 48,2,3,10000,1,66,,2 24 27 28 37 40 48
SRC_MISMATCH,41,16,3,41 74,26,1,10000,1,74,2,26 41 74
SRC_MISMATCH,24,17,5,24 43 82 89,23,1,10000,1,89,4,23 24 43 82 89
SRC_MISMATCH,9,18,6,9 29 35 75 84,7,1,10000,1,84,5,7 9 29 35 75 84
SRC_MISMATCH_INVALID_EDGE,76,19,3,76 80,20,0,10000,1,80,2,20 76 80
SRC_MISMATCH,34,20,5,34 56 78 79,14,2,10000,1,79,4,14 34 56 78 79
SRC_MISMATCH,28,21,7,28 37 43 47 56 61,26,4,10000,1,61,6,26 28 37 43 47 56 61
SRC_MISMATCH_NO_TARGET,37,22,5,37 40 42 59,18,4,10000,1,85,,18 37 40 42 59
SRC_MISMATCH,35,23,8,35 40 44 53 56 57 70,22,6,10000,1,70,7,22 35 40 44 53 56 57 70
SRC_MISMATCH,19,24,7,19 25 28 37 43 68,4,2,10000,1,68,6,4 19 25 28 37 43 68
SRC_MISMATCH,26,25,5,26 48 50 83,20,2,10000,1,83,4,20 26 48 50 83
SRC_MISMATCH,37,26,3,37 71,28,1,10000,1,71,2,28 37 71
SRC_MISMATCH_INVALID_EDGE,28,27,3,28 78,27,0,10000,1,78,2,27 28 78
SRC_MISMATCH,28,28,5,28 37 43 82,16,2,10000,1,82,4,16 28 37 43 82
SRC_MISMATCH,37,29,4,37 57 78,29,2,10000,1,78,3,29 37 57 78
SRC_MISMATCH,24,30,6,24 27 37 43 83,2,2,10000,1,83,5,2 24 27 37 43 83
SRC_MISMATCH,43,31,5,43 47 57 78,10,3,10000,1,78,4,10 43 47 57 78
SRC_MISMATCH_NO_TARGET,25,32,7,25 31 37 40 42 59,19,5,10000,1,85,,19 25 31 37 40 42 59
SRC_MISMATCH,24,33,8,24 27 28 37 40 43 69,14,3,10000,1,69,7,14 24 27 28 37 40 43 69
SRC_MISMATCH,25,34,7,25 26 28 37 43 68,18,2,10000,1,68,6,18 25 26 28 37 43 68
SRC_MISMATCH,35,35,3,35 75,0,1,10000,1,75,2,0 35 75
SRC_MISMATCH,27,36,8,27 28 37 40 48 57 66,24,4,10000,1,66,7,24 27 28 37 40 48 57 66
SRC_MISMATCH,26,37,5,26 48 50 83,13,2,10000,1,83,4,13 26 48 50 83
SRC_MISMATCH,33,38,6,33 45 53 57 71,10,4,10000,1,71,5,10 33 45 53 57 71
SRC_MISMATCH,29,39,5,29 35 75 84,9,1,10000,1,84,4,9 29 35 75 84
SRC_MISMATCH,25,40,6,25 33 58 60 72,19,2,10000,1,72,5,19 25 33 58 60 72
SRC_MISMATCH,17,41,8,17 19 25 28 34 56 61,11,2,10000,1,61,7,11 17 19 25 28 34 56 61
SRC_MISMATCH,26,42,5,26 41 51 82,3,2,10000,1,82,4,3 26 41 51 82
SRC_MISMATCH,19,43,6,19 25 31 82 86,4,1,10000,1,86,5,4 19 25 31 82 86
SRC_MISMATCH,28,44,4,28 48 70,16,1,10000,1,70,3,16 28 48 70
SRC_MISMATCH,24,45,5,24 35 75 77,12,1,10000,1,77,4,12 24 35 75 77
SRC_MISMATCH,30,46,4,30 56 81,16,2,10000,1,81,3,16 30 56 81
SRC_MISMATCH,19,47,5,19 42 82 87,4,1,10000,1,87,4,4 19 42 82 87
SRC_MISMATCH_INVALID_EDGE,78,48,2,78,28,0,10000,1,78,1,28 78
SRC_MISMATCH,24,49,8,24 27 28 34 56 60 63,21,2,10000,1,63,7,21 24 27 28 34 56 60 63
SRC_MISMATCH,27,50,7,27 28 38 39 59 64,24,3,10000,1,64,6,24 27 28 38 39 59 64
SRC_MISMATCH,17,51,5,17 19 32 79,1,1,10000,1,79,4,1 17 19 32 79
SRC_MISMATCH,24,52,7,24 27 28 38 58 60,8,2,10000,1,60,6,8 24 27 28 38 58 60
SRC_MISMATCH,37,53,5,37 71 75 84,18,1,10000,1,84,4,18 37 71 75 84
SRC_MISMATCH,29,54,5,29 36 65 67,9,1,10000,1,67,4,9 29 36 65 67
SRC_MISMATCH,24,55,6,24 27 37 41 81,23,2,10000,1,81,5,23 24 27 37 41 81
SRC_MISMATCH,24,56,5,24 35 57 78,6,2,10000,1,78,4,6 24 35 57 78
SRC_MISMATCH,37,57,5,37 40 42 80,27,3,10000,1,80,4,27 37 40 42 80
SRC_MISMATCH,29,58,6,29 37 40 43 69,9,3,10000,1,69,5,9 29 37 40 43 69
SRC_MISMATCH,36,59,3,36 79,16,1,10000,1,79,2,16 36 79
SRC_MISMATCH_NO_TARGET,27,60,6,27 37 40 42 59,17,4,10000,1,85,,17 27 37 40 42 59
SRC_MISMATCH,37,61,4,37 58 67,28,2,10000,1,67,3,28 37 58 67
SRC_MISMATCH,28,62,7,28 37 41 47 56 62,26,4,10000,1,62,6,26 28 37 41 47 56 62
SRC_MISMATCH,24,63,6,24 42 53 63 76,14,2,10000,1,76,5,14 24 42 53 63 76
SRC_MISMATCH,24,64,5,24 35 68 74,0,1,10000,1,74,4,0 24 35 68 74
SRC_MISMATCH,28,65,7,28 37 43 47 56 61,16,4,10000,1,61,6,16 28 37 43 47 56 61
SRC_MISMATCH,13,66,6,13 19 26 41 81,7,1,10000,1,81,5,7 13 19 26 41 81
SRC_MISMATCH,29,67,5,29 37 58 76,22,2,10000,1,76,4,22 29 37 58 76
SRC_MISMATCH,37,68,4,37 58 76,27,2,10000,1,76,3,27 37 58 76
SRC_MISMATCH,9,69,8,9 29 36 41 47 56 62,7,4,10000,1,62,7,7 9 29 36 41 47 56 62
SRC_MISMATCH_INVALID_EDGE,26,70,5,26 28 78 86,3,0,10000,1,86,4,3 26 28 78 86
SRC_MISMATCH,43,71,3,43 69,20,1,10000,1,69,2,20 43 69
SRC_MISMATCH,24,72,9,24 35 40 43 54 58 60 63,3,5,10000,1,63,8,3 24 35 40 43 54 58 60 63
SRC_MISMATCH,31,73,7,31 37 40 48 57 66,25,5,10000,1,66,6,25 31 37 40 48 57 66
SRC_MISMATCH,40,74,6,40 44 53 57 70,20,4,10000,1,70,5,20 40 44 53 57 70
SRC_MISMATCH,28,75,5,28 38 56 60,26,2,10000,1,60,4,26 28 38 56 60
SRC_MISMATCH,27,76,8,27 35 40 45 56 57 71,17,5,10000,1,71,7,17 27 35 40 45 56 57 71
SRC_MISMATCH,24,77,6,24 35 58 60 72,21,2,10000,1,72,5,21 24 35 58 60 72
SRC_MISMATCH,27,78,5,27 37 43 83,15,2,10000,1,83,4,15 27 37 43 83
SRC_MISMATCH,28,79,6,28 37 40 43 69,27,3,10000,1,69,5,27 28 37 40 43 69
SRC_MISMATCH,29,80,4,29 37 72,5,1,10000,1,72,3,5 29 37 72
SRC_MISMATCH,35,81,5,35 58 60 72,24,2,10000,1,72,4,24 35 58 60 72
SRC_MISMATCH,17,82,7,17 27 28 38 58 60,11,2,10000,1,60,6,11 17 27 28 38 58 60
SRC_MISMATCH,9,83,8,9 29 37 40 48 57 66,7,4,10000,1,66,7,7 9 29 37 40 48 57 66
SRC_MISMATCH,29,84,8,29 36 41 59 78 80 89,9,3,10000,1,89,7,9 29 36 41 59 78 80 89
SRC_MISMATCH,24,85,9,24 27 28 37 43 47 56 61,0,4,10000,1,61,8,0 24 27 28 37 43 47 56 61
SRC_MISMATCH,24,86,8,24 27 28 34 56 60 63,1,2,10000,1,63,7,1 24 27 28 34 56 60 63
SRC_MISMATCH,24,87,9,24 27 35 40 44 53 57 70,12,5,10000,1,70,8,12 24 27 35 40 44 53 57 70
