avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_NO_STOP,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_INVALID_EDGE,stage2_stop_reason_count_STOP_WITH_INVALID_TOKEN,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_NO_STOP,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_INVALID_EDGE,stage2_stop_reason_rate_STOP_WITH_INVALID_TOKEN,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
28.28148148148148,0.9555555555555556,129,1.1744186046511629,1.0,0.9629629629629629,130,0.9923076923076923,0.9923076923076923,129,129,130,130,0.6666666666666666,86,129,0.6162790697674418,53,86,0.39259259259259255,0.48148148148148145,65,0.014814814814814815,2,0.037037037037037035,5,1.0,1.565891472868217,1.0,129,0.48148148148148145,65,0.9629629629629629,130,0.6814814814814815,92,1.0,135,27,83,0,25,0,0.2,0.6148148148148148,0,0.18518518518518517,0,0.0,0,0.18518518518518517,25,0.6370370370370371,86,0.3925925925925926,53,2000,5.551115123125783e-17,0.3925925925925926,53,53,0,0,s1s3,135,0.5925925925925926,80
28.28148148148148,0.9111111111111111,123,1.3137254901960784,1.0,0.9185185185185185,124,0.9596774193548387,0.9596774193548387,119,119,124,124,0.8235294117647058,98,119,0.4387755102040816,43,98,0.31851851851851853,0.32592592592592595,44,0.02962962962962963,4,0.08148148148148149,11,1.0,3.227642276422764,2.0,123,0.32592592592592595,44,0.9185185185185185,124,0.837037037037037,113,1.0,135,24,99,0,12,0,0.17777777777777778,0.7333333333333333,0,0.08888888888888889,0,0.0,0,0.08888888888888889,12,0.7555555555555555,102,0.31851851851851853,43,4000,0.0,0.31851851851851853,43,43,0,0,s1s3,135,0.6222222222222222,84
28.28148148148148,0.9777777777777777,132,1.2954545454545454,1.0,0.9555555555555556,129,1.0,1.0,129,129,129,129,0.6589147286821705,85,129,0.5647058823529412,48,85,0.35555555555555557,0.6148148148148148,83,0.022222222222222223,3,0.044444444444444446,6,1.0,1.553030303030303,1.0,132,0.6222222222222222,84,0.9555555555555556,129,0.674074074074074,91,1.0,135,37,72,0,10,16,0.2740740740740741,0.5333333333333333,0,0.07407407407407407,0.11851851851851852,0.0,0,0.1925925925925926,26,0.6518518518518519,88,0.35555555555555557,48,6000,0.0,0.35555555555555557,48,48,0,0,s1s3,135,0.7333333333333333,99
28.28148148148148,0.8740740740740741,118,1.0843373493975903,1.0,0.8888888888888888,120,0.975,0.975,117,117,120,120,0.7094017094017094,83,117,0.060240963855421686,5,83,0.037037037037037035,0.3925925925925926,53,0.044444444444444446,6,0.1111111111111111,15,1.0,2.1440677966101696,2.0,118,0.3925925925925926,53,0.8888888888888888,120,0.7333333333333333,99,1.0,135,66,49,0,15,5,0.4888888888888889,0.362962962962963,0,0.1111111111111111,0.037037037037037035,0.0,0,0.14814814814814814,20,0.6148148148148148,83,0.037037037037037035,5,8000,0.0,0.037037037037037035,5,5,0,0,s1s3,135,0.5407407407407407,73
28.28148148148148,0.8518518518518519,115,1.1794871794871795,1.0,0.8814814814814815,119,0.9495798319327731,0.9495798319327731,113,113,119,119,0.6814159292035398,77,113,0.012987012987012988,1,77,0.007407407407407407,0.4074074074074074,55,0.05185185185185185,7,0.11851851851851852,16,1.0,2.3304347826086955,2.0,115,0.4074074074074074,55,0.8814814814814815,119,0.725925925925926,98,1.0,135,79,38,1,11,6,0.5851851851851851,0.2814814814814815,0.007407407407407408,0.08148148148148149,0.044444444444444446,0.0,0,0.13333333333333333,18,0.5777777777777777,78,0.007407407407407408,1,10000,8.673617379884035e-19,0.007407407407407408,1,1,0,0,s1s3,135,0.48148148148148145,65
28.28148148148148,0.8592592592592593,116,1.118421052631579,1.0,0.8666666666666667,117,0.9829059829059829,0.9829059829059829,115,115,117,117,0.6521739130434783,75,115,0.0,0,75,0.0,0.4888888888888889,66,0.05185185185185185,7,0.13333333333333333,18,1.0,1.8448275862068966,1.0,116,0.4888888888888889,66,0.8666666666666667,117,0.7037037037037037,95,1.0,135,75,48,0,6,6,0.5555555555555556,0.35555555555555557,0,0.044444444444444446,0.044444444444444446,0.0,0,0.08888888888888889,12,0.562962962962963,76,0.0,0,12000,0.0,0.0,0,0,0,0,s1s3,135,0.5333333333333333,72
28.28148148148148,0.8814814814814815,119,1.3896103896103895,1.0,0.8740740740740741,118,0.9830508474576272,0.9830508474576272,116,116,118,118,0.6551724137931034,76,116,0.039473684210526314,3,76,0.022222222222222223,0.45185185185185184,61,0.037037037037037035,5,0.1259259259259259,17,1.0,2.697478991596639,1.0,119,0.45185185185185184,61,0.8740740740740741,118,0.6888888888888889,93,1.0,135,53,59,2,12,9,0.3925925925925926,0.43703703703703706,0.014814814814814815,0.08888888888888889,0.06666666666666667,0.0,0,0.17037037037037037,23,0.5703703703703704,77,0.022222222222222223,3,14000,0.0,0.022222222222222223,3,3,0,0,s1s3,135,0.5333333333333333,72
28.28148148148148,0.9185185185185185,124,1.2125,1.0,0.8962962962962963,121,0.9917355371900827,0.9917355371900827,120,120,121,121,0.65,78,120,0.0,0,78,0.0,0.5481481481481482,74,0.037037037037037035,5,0.1037037037037037,14,0.9919354838709677,2.0403225806451615,1.0,123,0.5481481481481482,74,0.8962962962962963,121,0.674074074074074,91,1.0,135,58,49,2,20,6,0.42962962962962964,0.362962962962963,0.014814814814814815,0.14814814814814814,0.044444444444444446,0.0,0,0.2074074074074074,28,0.5925925925925926,80,0.0,0,16000,0.0,0.0,0,0,0,0,s1s3,135,0.5259259259259259,71
28.28148148148148,0.8148148148148148,110,1.164179104477612,1.0,0.8222222222222222,111,0.972972972972973,0.972972972972973,108,108,111,111,0.6203703703703703,67,108,0.0,0,67,0.0,0.43703703703703706,59,0.05185185185185185,7,0.17777777777777778,24,1.0,2.2181818181818183,1.0,110,0.43703703703703706,59,0.8222222222222222,111,0.6814814814814815,92,1.0,135,85,28,1,14,7,0.6296296296296297,0.2074074074074074,0.007407407407407408,0.1037037037037037,0.05185185185185185,0.0,0,0.16296296296296298,22,0.4962962962962963,67,0.0,0,18000,0.0,0.0,0,0,0,0,s1s3,135,0.4222222222222222,57
28.28148148148148,0.8444444444444444,114,1.2571428571428571,1.0,0.8444444444444444,114,0.9912280701754386,0.9912280701754386,113,113,114,114,0.6194690265486725,70,113,0.0,0,70,0.0,0.5185185185185185,70,0.05925925925925926,8,0.15555555555555556,21,1.0,1.8596491228070176,1.0,114,0.5185185185185185,70,0.8444444444444444,114,0.674074074074074,91,1.0,135,57,39,4,3,32,0.4222222222222222,0.28888888888888886,0.02962962962962963,0.022222222222222223,0.23703703703703705,0.0,0,0.28888888888888886,39,0.5185185185185185,70,0.0,0,20000,0.0,0.0,0,0,0,0,s1s3,135,0.7037037037037037,95
