category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
SRC_MISMATCH_INVALID_EDGE,58,0,2,58,12,1,30000,1,67,,12 58
SRC_MISMATCH_INVALID_EDGE,22,1,4,22 22 33,9,1,30000,1,60,,9 22 22 33
SRC_MISMATCH_INVALID_EDGE,16,2,5,16 16 16 34,6,1,30000,1,88,,6 16 16 16 34
SRC_MISMATCH_INVALID_EDGE,24,3,7,24 35 11 17 27 35,11,2,30000,1,68,,11 24 35 11 17 27 35
SRC_MISMATCH_INVALID_EDGE,35,4,6,35 55 60 71 75,21,2,30000,1,75,5,21 35 55 60 71 75
SRC_MISMATCH_NO_TARGET,17,5,3,17 42,1,1,30000,1,67,,1 17 42
SRC_MISMATCH_INVALID_EDGE,68,6,3,68 74,23,0,30000,1,74,2,23 68 74
SRC_MISMATCH_INVALID_EDGE,42,7,10,42 19 33 42 19 26 28 34 42,19,5,30000,1,87,,19 42 19 33 42 19 26 28 34 42
SRC_MISMATCH_INVALID_EDGE,13,8,3,13 66,5,0,30000,1,64,,5 13 66
SRC_MISMATCH,41,9,4,41 51 71,26,2,30000,1,71,3,26 41 51 71
SRC_MISMATCH_NO_TARGET,26,10,6,26 28 37 40 45,25,3,30000,1,70,,25 26 28 37 40 45
SRC_MISMATCH_NO_TARGET,42,11,3,42 53,17,2,30000,1,69,,17 42 53
SRC_MISMATCH_NO_TARGET,31,12,4,31 37 48,20,3,30000,1,71,,20 31 37 48
SRC_MISMATCH,35,13,7,35 40 48 62 66 69,0,3,30000,1,69,6,0 35 40 48 62 66 69
SRC_MISMATCH_NO_TARGET,41,14,3,41 51,26,2,30000,1,65,,26 41 51
SRC_MISMATCH_INVALID_EDGE,34,15,3,34 66,2,1,30000,1,66,2,2 34 66
SRC_MISMATCH_NO_TARGET,41,16,3,41 51,26,2,30000,1,74,,26 41 51
SRC_MISMATCH_INVALID_EDGE,35,17,4,35 40 38,23,3,30000,1,89,,23 35 40 38
SRC_MISMATCH_INVALID_EDGE,33,18,8,33 57 7 23 25 31 33,7,4,30000,1,84,,7 33 57 7 23 25 31 33
SRC_MISMATCH,40,19,8,40 48 57 59 72 78 80,20,4,30000,1,80,7,20 40 48 57 59 72 78 80
SRC_MISMATCH_NO_TARGET,24,20,8,24 35 40 42 45 53 63,14,5,30000,1,79,,14 24 35 40 42 45 53 63
SRC_MISMATCH_NO_TARGET,39,21,4,39 43 54,26,3,30000,1,61,,26 39 43 54
SRC_MISMATCH_NO_TARGET,37,22,6,37 43 54 58 69,18,4,30000,1,85,,18 37 43 54 58 69
SRC_MISMATCH_NO_TARGET,46,23,3,46 47,22,2,30000,1,70,,22 46 47
SRC_MISMATCH_NO_TARGET,14,24,4,14 18 53,4,1,30000,1,68,,4 14 18 53
SRC_MISMATCH,33,25,9,33 48 57 60 73 76 80 83,20,3,30000,1,83,8,20 33 48 57 60 73 76 80 83
SRC_MISMATCH,48,26,5,48 57 60 71,28,2,30000,1,71,4,28 48 57 60 71
SRC_MISMATCH_NO_TARGET,35,27,4,35 51 55,27,3,30000,1,78,,27 35 51 55
SRC_MISMATCH_NO_TARGET,26,28,4,26 28 53,16,1,30000,1,82,,16 26 28 53
SRC_MISMATCH_INVALID_EDGE,35,29,8,35 40 42 29 35 40 42,29,6,30000,1,78,,29 35 40 42 29 35 40 42
SRC_MISMATCH_NO_TARGET,4,30,7,4 6 14 18 25 31,2,1,30000,1,83,,2 4 6 14 18 25 31
SRC_MISMATCH_INVALID_EDGE,15,31,5,15 66 72 78,10,0,30000,1,78,4,10 15 66 72 78
SRC_MISMATCH,42,32,7,42 59 64 67 81 85,19,2,30000,1,85,6,19 42 59 64 67 81 85
SRC_MISMATCH_NO_TARGET,24,33,6,24 35 40 44 53,14,4,30000,1,69,,14 24 35 40 44 53
SRC_MISMATCH,52,34,6,52 60 63 66 68,18,1,30000,1,68,5,18 52 60 63 66 68
SRC_MISMATCH,35,35,5,35 51 71 75,0,2,30000,1,75,4,0 35 51 71 75
SRC_MISMATCH_NO_TARGET,27,36,3,27 35,24,1,30000,1,66,,24 27 35
SRC_MISMATCH_NO_TARGET,30,37,2,30,13,1,30000,1,83,,13 30
SRC_MISMATCH_NO_TARGET,15,38,3,15 45,10,1,30000,1,71,,10 15 45
SRC_MISMATCH_NO_TARGET,16,39,4,16 28 38,9,1,30000,1,84,,9 16 28 38
SRC_MISMATCH,42,40,4,42 59 72,19,2,30000,1,72,3,19 42 59 72
SRC_MISMATCH_NO_TARGET,35,41,7,35 40 42 46 55 60,11,5,30000,1,61,,11 35 40 42 46 55 60
SRC_MISMATCH_NO_TARGET,43,42,5,43 47 56 57,3,4,30000,1,82,,3 43 47 56 57
SRC_MISMATCH_INVALID_EDGE,11,43,12,11 24 24 27 28 34 42 21 28 34 42,4,4,30000,1,86,,4 11 24 24 27 28 34 42 21 28 34 42
SRC_MISMATCH_NO_TARGET,30,44,3,30 32,16,2,30000,1,70,,16 30 32
SRC_MISMATCH_INVALID_EDGE,74,45,4,74 75 77,12,0,30000,1,77,3,12 74 75 77
SRC_MISMATCH_NO_TARGET,26,46,4,26 28 53,16,1,30000,1,81,,16 26 28 53
SRC_MISMATCH_INVALID_EDGE,14,47,14,14 18 53 59 34 42 53 56 59 74 75 77 87,4,7,30000,1,87,13,4 14 18 53 59 34 42 53 56 59 74 75 77 87
SRC_MISMATCH_NO_TARGET,34,48,3,34 42,28,2,30000,1,78,,28 34 42
SRC_MISMATCH,24,49,5,24 55 60 63,21,1,30000,1,63,4,21 24 55 60 63
